Name	Sex	Birth	Games	Sport	Event	Status	Team	Pos	Medal	Nat
Park Seong-U	Male	1971	1996 Summer Olympics	Badminton	Singles, Men	Olympic		=5		Republic of Korea
Son Jin-Hwan	Male	1968	1992 Summer Olympics	Badminton	Doubles, Men	Olympic	Lee Sang-Bok	=5		Republic of Korea
Song Dong-Uk	Male	1962	1988 Summer Olympics	Tennis	Singles, Men	Olympic		=33		Republic of Korea
Yu Yong-Seong	Male	1974	1996 Summer Olympics	Badminton	Doubles, Men	Olympic	Kim Dong-Mun	=17		Republic of Korea
Yu Yong-Seong	Male	1974	2000 Summer Olympics	Badminton	Doubles, Men	Olympic	Lee Dong-Su	2	Silver	Republic of Korea
Yu Yong-Seong	Male	1974	2004 Summer Olympics	Badminton	Doubles, Men	Olympic	Lee Dong-Su	2	Silver	Republic of Korea
Yu Nam-Gyu	Male	1968	1988 Summer Olympics	Table Tennis	Singles, Men	Olympic		1	Gold	Republic of Korea
Yu Nam-Gyu	Male	1968	1988 Summer Olympics	Table Tennis	Doubles, Men	Olympic	An Jae-Hyeong	3	Bronze	Republic of Korea
Yu Nam-Gyu	Male	1968	1992 Summer Olympics	Table Tennis	Singles, Men	Olympic		=9		Republic of Korea
Yu Nam-Gyu	Male	1968	1992 Summer Olympics	Table Tennis	Doubles, Men	Olympic	Kim Taek-Su	=3	Bronze	Republic of Korea
Yu Nam-Gyu	Male	1968	1996 Summer Olympics	Table Tennis	Singles, Men	Olympic		=9		Republic of Korea
Yu Nam-Gyu	Male	1968	1996 Summer Olympics	Table Tennis	Doubles, Men	Olympic	Lee Cheol-Seung	3	Bronze	Republic of Korea
Yu Jin-Seon	Male	1962	1988 Summer Olympics	Tennis	Singles, Men	Olympic		=33		Republic of Korea
Yu Jin-Seon	Male	1962	1988 Summer Olympics	Tennis	Doubles, Men	Olympic	Kim Bong-Su	=17		Republic of Korea
Yun Yong-Il	Male	1973	1996 Summer Olympics	Tennis	Doubles, Men	Olympic	Lee Hyeong-Taek	=17		Republic of Korea
Yun Yong-Il	Male	1973	2000 Summer Olympics	Tennis	Doubles, Men	Olympic	Lee Hyeong-Taek	=9		Republic of Korea
Raed Hamdan	Male	1962	1992 Summer Olympics	Table Tennis	Singles, Men	Olympic		=49		Kingdom of Saudi Arabia
Dukhail Al-Habashi	Male	1975	1996 Summer Olympics	Table Tennis	Singles, Men	Olympic		=49		Kuwait
Agnese Blumberga	Female	1971	1992 Summer Olympics	Tennis	Singles, Women	Olympic		=17		Latvia
Agnese Blumberga	Female	1971	1992 Summer Olympics	Tennis	Doubles, Women	Olympic	Larisa Neilande	=17		Latvia
Larisa Savčenko-Neilande	Female	1966	1988 Summer Olympics	Tennis	Singles, Women	Olympic		=5		Soviet Union as Larisa Savčenko
Larisa Savčenko-Neilande	Female	1966	1988 Summer Olympics	Tennis	Doubles, Women	Olympic	Natasha Zvereva	=5		Soviet Union as Larisa Savčenko
Larisa Savčenko-Neilande	Female	1966	1992 Summer Olympics	Tennis	Singles, Women	Olympic		=33		Latvia as Larisa Neilande
Larisa Savčenko-Neilande	Female	1966	1992 Summer Olympics	Tennis	Doubles, Women	Olympic	Agnese Blumberga	=17		Latvia as Larisa Neilande
Attaher Mohamed El-Mahjoub	Male		1992 Summer Olympics	Table Tennis	Singles, Men	Olympic		=49		Libya
Larissa Chouaib	Female	1966	1996 Summer Olympics	Table Tennis	Singles, Women	Olympic		=49		Lebanon
Rūta Garkauskaitė-Paškauskienė	Female	1977	1996 Summer Olympics	Table Tennis	Singles, Women	Olympic		=17		Lithuania as Rūta Garkauskaitė
Rūta Garkauskaitė-Paškauskienė	Female	1977	2000 Summer Olympics	Table Tennis	Singles, Women	Olympic		=33		Lithuania as Rūta Garkauskaitė
Rūta Garkauskaitė-Paškauskienė	Female	1977	2000 Summer Olympics	Table Tennis	Doubles, Women	Olympic	Jolanta Prūsienė	=9		Lithuania as Rūta Garkauskaitė
Rūta Garkauskaitė-Paškauskienė	Female	1977	2008 Summer Olympics	Table Tennis	Singles, Women	Olympic		=33		Lithuania as Rūta Paškauskienė
Anne Kremer	Female	1975	1996 Summer Olympics	Tennis	Singles, Women	Olympic		=33		Luxembourg
Anne Kremer	Female	1975	2000 Summer Olympics	Tennis	Singles, Women	Olympic		=17		Luxembourg
Anne Kremer	Female	1975	2004 Summer Olympics	Tennis	Singles, Women	Olympic		=33		Luxembourg
Anne Kremer	Female	1975	2004 Summer Olympics	Tennis	Doubles, Women	Olympic	Claudine Schaul	=17		Luxembourg
Camille Wolff	Male	1894	1924 Summer Olympics	Tennis	Singles, Men	Olympic		=61		Luxembourg
Camille Wolff	Male	1894	1924 Summer Olympics	Tennis	Doubles, Mixed	Olympic	Rozel Le Gallais	DNS		Luxembourg
Dally Randriantefy	Female	1977	1992 Summer Olympics	Tennis	Singles, Women	Olympic		=33		Madagascar
Dally Randriantefy	Female	1977	1992 Summer Olympics	Tennis	Doubles, Women	Olympic	Natacha Randriantefy	=17		Madagascar
Dally Randriantefy	Female	1977	1996 Summer Olympics	Tennis	Singles, Women	Olympic		=33		Madagascar
Dally Randriantefy	Female	1977	1996 Summer Olympics	Tennis	Doubles, Women	Olympic	Natacha Randriantefy	=17		Madagascar
Dally Randriantefy	Female	1977	2004 Summer Olympics	Tennis	Singles, Women	Olympic		=33		Madagascar
Natacha Randriantefy	Female	1978	1992 Summer Olympics	Tennis	Singles, Women	Olympic		=33		Madagascar
Natacha Randriantefy	Female	1978	1992 Summer Olympics	Tennis	Doubles, Women	Olympic	Dally Randriantefy	=17		Madagascar
Natacha Randriantefy	Female	1978	1996 Summer Olympics	Tennis	Doubles, Women	Olympic	Dally Randriantefy	=17		Madagascar
Karim Alami	Male	1973	1992 Summer Olympics	Tennis	Singles, Men	Olympic		=33		Morocco
Karim Alami	Male	1973	1992 Summer Olympics	Tennis	Doubles, Men	Olympic	Younès El-Aynaoui	DNS		Morocco
Karim Alami	Male	1973	2000 Summer Olympics	Tennis	Singles, Men	Olympic		=5		Morocco
Hicham Arazi	Male	1973	1996 Summer Olympics	Tennis	Singles, Men	Olympic		=33		Morocco
Hicham Arazi	Male	1973	2004 Summer Olympics	Tennis	Singles, Men	Olympic		=33		Morocco
Hicham Arazi	Male	1973	2004 Summer Olympics	Tennis	Doubles, Men	Olympic	Younès El-Aynaoui	DNS		Morocco
Younès El-Aynaoui	Male	1971	1992 Summer Olympics	Tennis	Singles, Men	Olympic		=17		Morocco
Younès El-Aynaoui	Male	1971	1992 Summer Olympics	Tennis	Doubles, Men	Olympic	Karim Alami	DNS		Morocco
Younès El-Aynaoui	Male	1971	2004 Summer Olympics	Tennis	Singles, Men	Olympic		=33		Morocco
Younès El-Aynaoui	Male	1971	2004 Summer Olympics	Tennis	Doubles, Men	Olympic	Hicham Arazi	DNS		Morocco
Abdelhadi Legdali	Male	1966	1992 Summer Olympics	Table Tennis	Singles, Men	Olympic		=49		Morocco
Chan Chia Fong	Female	1976	1996 Summer Olympics	Badminton	Singles, Women	Olympic		=17		Malaysia
Lau Wai Cheng	Female	1967	1988 Summer Olympics	Table Tennis	Singles, Women	Olympic		=33		Malaysia
Lau Wai Cheng	Female	1967	1988 Summer Olympics	Table Tennis	Doubles, Women	Olympic	Leong Mee Wan	=13		Malaysia
Leong Mee Wan	Female	1966	1988 Summer Olympics	Table Tennis	Singles, Women	Olympic		=33		Malaysia
Leong Mee Wan	Female	1966	1988 Summer Olympics	Table Tennis	Doubles, Women	Olympic	Lau Wai Cheng	=13		Malaysia
Cheah Soon Kit	Male	1968	1992 Summer Olympics	Badminton	Doubles, Men	Olympic	Soo Beng Kiang	=17		Malaysia
Cheah Soon Kit	Male	1968	1996 Summer Olympics	Badminton	Doubles, Men	Olympic	Yap Kim Hock	2	Silver	Malaysia
Cheah Soon Kit	Male	1968	2000 Summer Olympics	Badminton	Doubles, Men	Olympic	Yap Kim Hock	=9		Malaysia
Foo Kok Keong	Male	1963	1992 Summer Olympics	Badminton	Singles, Men	Olympic		=9		Malaysia
Ong Ewe Hock	Male	1972	1996 Summer Olympics	Badminton	Singles, Men	Olympic		=9		Malaysia
Ong Ewe Hock	Male	1972	2000 Summer Olympics	Badminton	Singles, Men	Olympic		=9		Malaysia
Alan Sidek Mohamed	Male	1963	1992 Summer Olympics	Badminton	Doubles, Men	Olympic	Ajib Sidek Mohamed	=3	Bronze	Malaysia
Ajib Sidek Mohamed	Male	1968	1992 Summer Olympics	Badminton	Doubles, Men	Olympic	Alan Sidek Mohamed	=3	Bronze	Malaysia
Adul Sidek Mohamed	Male	1962	1992 Summer Olympics	Badminton	Singles, Men	Olympic		=5		Malaysia
Adul Sidek Mohamed	Male	1962	1996 Summer Olympics	Badminton	Singles, Men	Olympic		3	Bronze	Malaysia
Soo Beng Kiang	Male	1968	1992 Summer Olympics	Badminton	Doubles, Men	Olympic	Cheah Soon Kit	=17		Malaysia
Soo Beng Kiang	Male	1968	1996 Summer Olympics	Badminton	Doubles, Men	Olympic	Tan Kim Her	4		Malaysia
Tan Kim Her	Male	1971	1996 Summer Olympics	Badminton	Doubles, Men	Olympic	Soo Beng Kiang	4		Malaysia
Yap Kim Hock	Male	1970	1996 Summer Olympics	Badminton	Doubles, Men	Olympic	Cheah Soon Kit	2	Silver	Malaysia
Yap Kim Hock	Male	1970	2000 Summer Olympics	Badminton	Doubles, Men	Olympic	Cheah Soon Kit	=9		Malaysia
Gilany Hosnani	Male	1957	1988 Summer Olympics	Table Tennis	Singles, Men	Olympic		=57		Mauritius
Gilany Hosnani	Male	1957	1988 Summer Olympics	Table Tennis	Doubles, Men	Olympic	Alain Choo Choy	=29		Mauritius
Xóchitl Escobedo	Female	1968	1988 Summer Olympics	Tennis	Singles, Women	Olympic		=33		Mexico
Xóchitl Escobedo	Female	1968	1988 Summer Olympics	Tennis	Doubles, Women	Olympic	Claudia Hernández	=9		Mexico
Angélica Gavaldón	Female	1973	1992 Summer Olympics	Tennis	Singles, Women	Olympic		=9		Mexico
Angélica Gavaldón	Female	1973	1992 Summer Olympics	Tennis	Doubles, Women	Olympic	Lupita Novelo	=17		Mexico
Angélica Gavaldón	Female	1973	1996 Summer Olympics	Tennis	Singles, Women	Olympic		=17		Mexico
Claudia Hernández	Female	1966	1988 Summer Olympics	Tennis	Singles, Women	Olympic		=17		Mexico
Claudia Hernández	Female	1966	1988 Summer Olympics	Tennis	Doubles, Women	Olympic	Xóchitl Escobedo	=9		Mexico
Lupita Novelo	Female	1967	1992 Summer Olympics	Tennis	Singles, Women	Olympic		=33		Mexico
Lupita Novelo	Female	1967	1992 Summer Olympics	Tennis	Doubles, Women	Olympic	Angélica Gavaldón	=17		Mexico
Félix del Canto	Male	1893	1924 Summer Olympics	Tennis	Singles, Men	Olympic		=61		Mexico
Félix del Canto	Male	1893	1924 Summer Olympics	Tennis	Doubles, Men	Olympic	Mariano Lozano	=16		Mexico
Alejandro Hernández	Male	1977	1996 Summer Olympics	Tennis	Singles, Men	Olympic		=33		Mexico
Alejandro Hernández	Male	1977	1996 Summer Olympics	Tennis	Doubles, Men	Olympic	Óscar Ortíz	=17		Mexico
Alejandro Hernández	Male	1977	2000 Summer Olympics	Tennis	Doubles, Men	Olympic	Enrique Abaroa	=17		Mexico
Leonardo Lavalle	Male	1967	1988 Summer Olympics	Tennis	Singles, Men	Olympic		=17		Mexico
Leonardo Lavalle	Male	1967	1988 Summer Olympics	Tennis	Doubles, Men	Olympic	Agustín Moreno	=17		Mexico
Leonardo Lavalle	Male	1967	1992 Summer Olympics	Tennis	Singles, Men	Olympic		=5		Mexico
Leonardo Lavalle	Male	1967	1992 Summer Olympics	Tennis	Doubles, Men	Olympic	Francisco Maciel	=17		Mexico
Mariano Lozano	Male	1894	1924 Summer Olympics	Tennis	Singles, Men	Olympic		=61		Mexico
Mariano Lozano	Male	1894	1924 Summer Olympics	Tennis	Doubles, Men	Olympic	Félix del Canto	=16		Mexico
Francisco Maciel	Male	1964	1984 Summer Olympics	Tennis	Singles, Men	Olympic (non-medal)		2		Mexico
Francisco Maciel	Male	1964	1988 Summer Olympics	Tennis	Singles, Men	Olympic		=33		Mexico
Francisco Maciel	Male	1964	1992 Summer Olympics	Tennis	Singles, Men	Olympic		=33		Mexico
Francisco Maciel	Male	1964	1992 Summer Olympics	Tennis	Doubles, Men	Olympic	Leonardo Lavalle	=17		Mexico
Agustín Moreno	Male	1967	1988 Summer Olympics	Tennis	Singles, Men	Olympic		=17		Mexico
Agustín Moreno	Male	1967	1988 Summer Olympics	Tennis	Doubles, Men	Olympic	Leonardo Lavalle	=17		Mexico
Guillermo Muñoz	Male	1964	1996 Summer Olympics	Table Tennis	Singles, Men	Olympic		=49		Mexico
Óscar Ortíz	Male	1973	1996 Summer Olympics	Tennis	Singles, Men	Olympic		=17		Mexico
Óscar Ortíz	Male	1973	1996 Summer Olympics	Tennis	Doubles, Men	Olympic	Alejandro Hernández	=17		Mexico
Martine de Souza	Female	1973	1992 Summer Olympics	Badminton	Singles, Women	Olympic		=33		Mauritius
Martine de Souza	Female	1973	1992 Summer Olympics	Badminton	Doubles, Women	Olympic	Vandanah Seesurun	=17		Mauritius
Martine de Souza	Female	1973	1996 Summer Olympics	Badminton	Singles, Women	Olympic		=33		Mauritius
Martine de Souza	Female	1973	1996 Summer Olympics	Badminton	Doubles, Mixed	Olympic	Stephan Beeharry	=17		Mauritius
Martine de Souza	Female	1973	1996 Summer Olympics	Badminton	Doubles, Women	Olympic	Marie-Josephe Jean-Pierre	=17		Mauritius
Marie-Josephe Jean-Pierre	Female	1975	1996 Summer Olympics	Badminton	Singles, Women	Olympic		=33		Mauritius
Marie-Josephe Jean-Pierre	Female	1975	1996 Summer Olympics	Badminton	Doubles, Mixed	Olympic	Édouard Clarisse	=17		Mauritius
Marie-Josephe Jean-Pierre	Female	1975	1996 Summer Olympics	Badminton	Doubles, Women	Olympic	Martine de Souza	=17		Mauritius
Vandanah Seesurun	Female	1973	1992 Summer Olympics	Badminton	Singles, Women	Olympic		=33		Mauritius
Vandanah Seesurun	Female	1973	1992 Summer Olympics	Badminton	Doubles, Women	Olympic	Martine de Souza	=17		Mauritius
Stephan Beeharry	Male	1975	1996 Summer Olympics	Badminton	Singles, Men	Olympic		=33		Mauritius
Stephan Beeharry	Male	1975	1996 Summer Olympics	Badminton	Doubles, Mixed	Olympic	Martine de Souza	=17		Mauritius
Stephan Beeharry	Male	1975	1996 Summer Olympics	Badminton	Doubles, Men	Olympic	Édouard Clarisse	=17		Mauritius
Stephan Beeharry	Male	1975	2000 Summer Olympics	Badminton	Doubles, Mixed	Olympic	Marie-Hélène Valérie-Pierre	=17		Mauritius
Alain Choo Choy	Male	1968	1988 Summer Olympics	Table Tennis	Singles, Men	Olympic		=57		Mauritius
Alain Choo Choy	Male	1968	1988 Summer Olympics	Table Tennis	Doubles, Men	Olympic	Gilany Hosnani	=29		Mauritius
Édouard Clarisse	Male	1972	1992 Summer Olympics	Badminton	Singles, Men	Olympic		=33		Mauritius
Édouard Clarisse	Male	1972	1996 Summer Olympics	Badminton	Singles, Men	Olympic		=33		Mauritius
Édouard Clarisse	Male	1972	1996 Summer Olympics	Badminton	Doubles, Mixed	Olympic	Marie-Josephe Jean-Pierre	=17		Mauritius
Édouard Clarisse	Male	1972	1996 Summer Olympics	Badminton	Doubles, Men	Olympic	Stephan Beeharry	=17		Mauritius
Édouard Clarisse	Male	1972	2000 Summer Olympics	Badminton	Doubles, Men	Olympic	Denis Constantin	=17		Mauritius
Manon Bollegraf	Female	1964	1996 Summer Olympics	Tennis	Doubles, Women	Olympic	Brenda Schultz-McCarthy	4		Netherlands
Kea Bouman	Female	1903	1924 Summer Olympics	Tennis	Singles, Women	Olympic		=9		Netherlands
Kea Bouman	Female	1903	1924 Summer Olympics	Tennis	Doubles, Mixed	Olympic	Henk Timmer	3	Bronze	Netherlands
Eline Coene	Female	1964	1992 Summer Olympics	Badminton	Singles, Women	Olympic		=33		Netherlands
Eline Coene	Female	1964	1992 Summer Olympics	Badminton	Doubles, Women	Olympic	Erica van den Heuvel	=17		Netherlands
Eline Coene	Female	1964	1996 Summer Olympics	Badminton	Doubles, Women	Olympic	Erica van den Heuvel	=9		Netherlands
Mirjam Hooman-Kloppenburg	Female	1966	1988 Summer Olympics	Table Tennis	Singles, Women	Olympic		=17		Netherlands as Mirjam Kloppenburg
Mirjam Hooman-Kloppenburg	Female	1966	1988 Summer Olympics	Table Tennis	Doubles, Women	Olympic	Bettine Vriesekoop	7		Netherlands as Mirjam Kloppenburg
Mirjam Hooman-Kloppenburg	Female	1966	1992 Summer Olympics	Table Tennis	Singles, Women	Olympic		=17		Netherlands
Mirjam Hooman-Kloppenburg	Female	1966	1992 Summer Olympics	Table Tennis	Doubles, Women	Olympic	Bettine Vriesekoop	=5		Netherlands
Mirjam Hooman-Kloppenburg	Female	1966	1996 Summer Olympics	Table Tennis	Singles, Women	Olympic		=33		Netherlands
Mirjam Hooman-Kloppenburg	Female	1966	1996 Summer Olympics	Table Tennis	Doubles, Women	Olympic	Gerdie Keen	=17		Netherlands
Gerdie Keen	Female	1969	1996 Summer Olympics	Table Tennis	Singles, Women	Olympic		=33		Netherlands
Gerdie Keen	Female	1969	1996 Summer Olympics	Table Tennis	Doubles, Women	Olympic	Mirjam Hooman-Kloppenburg	=17		Netherlands
Nicole Muns-Jagerman	Female	1967	1992 Summer Olympics	Tennis	Singles, Women	Olympic		=9		Netherlands
Nicole Muns-Jagerman	Female	1967	1992 Summer Olympics	Tennis	Doubles, Women	Olympic	Brenda Schultz-McCarthy	=17		Netherlands
Emily Noor	Female	1971	1996 Summer Olympics	Table Tennis	Doubles, Women	Olympic	Bettine Vriesekoop	=17		Netherlands
Brenda Schultz-McCarthy	Female	1970	1992 Summer Olympics	Tennis	Singles, Women	Olympic		=17		Netherlands
Brenda Schultz-McCarthy	Female	1970	1992 Summer Olympics	Tennis	Doubles, Women	Olympic	Nicole Muns-Jagerman	=17		Netherlands
Brenda Schultz-McCarthy	Female	1970	1996 Summer Olympics	Tennis	Singles, Women	Olympic		=9		Netherlands
Brenda Schultz-McCarthy	Female	1970	1996 Summer Olympics	Tennis	Doubles, Women	Olympic	Manon Bollegraf	4		Netherlands
Erica van den Heuvel	Female	1966	1992 Summer Olympics	Badminton	Singles, Women	Olympic		=17		Netherlands
Erica van den Heuvel	Female	1966	1992 Summer Olympics	Badminton	Doubles, Women	Olympic	Eline Coene	=17		Netherlands
Erica van den Heuvel	Female	1966	1996 Summer Olympics	Badminton	Doubles, Mixed	Olympic	Ron Michels	=9		Netherlands
Erica van den Heuvel	Female	1966	1996 Summer Olympics	Badminton	Doubles, Women	Olympic	Eline Coene	=9		Netherlands
Erica van den Heuvel	Female	1966	2000 Summer Olympics	Badminton	Doubles, Mixed	Olympic	Chris Bruil	=5		Netherlands
Astrid van der Knaap	Female	1964	1992 Summer Olympics	Badminton	Singles, Women	Olympic		=17		Netherlands
Bettine Vriesekoop	Female	1961	1988 Summer Olympics	Table Tennis	Singles, Women	Olympic		7		Netherlands
Bettine Vriesekoop	Female	1961	1988 Summer Olympics	Table Tennis	Doubles, Women	Olympic	Mirjam Kloppenburg	7		Netherlands
Bettine Vriesekoop	Female	1961	1992 Summer Olympics	Table Tennis	Singles, Women	Olympic		=9		Netherlands
Bettine Vriesekoop	Female	1961	1992 Summer Olympics	Table Tennis	Doubles, Women	Olympic	Mirjam Hooman-Kloppenburg	=5		Netherlands
Bettine Vriesekoop	Female	1961	1996 Summer Olympics	Table Tennis	Singles, Women	Olympic		=33		Netherlands
Bettine Vriesekoop	Female	1961	1996 Summer Olympics	Table Tennis	Doubles, Women	Olympic	Emily Noor	=17		Netherlands
Otto Blom	Male	1887	1912 Summer Olympics	Tennis	Singles, Men	Olympic		=31		Netherlands
Jacco Eltingh	Male	1970	1996 Summer Olympics	Tennis	Singles, Men	Olympic		=33		Netherlands
Jacco Eltingh	Male	1970	1996 Summer Olympics	Tennis	Doubles, Men	Olympic	Paul Haarhuis	4		Netherlands
Paul Haldan	Male	1965	1992 Summer Olympics	Table Tennis	Singles, Men	Olympic		=9		Netherlands
Danny Heister	Male	1971	1996 Summer Olympics	Table Tennis	Singles, Men	Olympic		=33		Netherlands
Danny Heister	Male	1971	1996 Summer Olympics	Table Tennis	Doubles, Men	Olympic	Trinko Keen	=9		Netherlands
Danny Heister	Male	1971	2000 Summer Olympics	Table Tennis	Singles, Men	Olympic		=17		Netherlands
Danny Heister	Male	1971	2000 Summer Olympics	Table Tennis	Doubles, Men	Olympic	Trinko Keen	=9		Netherlands
Danny Heister	Male	1971	2004 Summer Olympics	Table Tennis	Singles, Men	Olympic		=33		Netherlands
Danny Heister	Male	1971	2004 Summer Olympics	Table Tennis	Doubles, Men	Olympic	Trinko Keen	=9		Netherlands
Paul Haarhuis	Male	1966	1992 Summer Olympics	Tennis	Singles, Men	Olympic		=17		Netherlands
Paul Haarhuis	Male	1966	1992 Summer Olympics	Tennis	Doubles, Men	Olympic	Mark Koevermans	=17		Netherlands
Paul Haarhuis	Male	1966	1996 Summer Olympics	Tennis	Singles, Men	Olympic		=33		Netherlands
Paul Haarhuis	Male	1966	1996 Summer Olympics	Tennis	Doubles, Men	Olympic	Jacco Eltingh	4		Netherlands
Trinko Keen	Male	1971	1996 Summer Olympics	Table Tennis	Doubles, Men	Olympic	Danny Heister	=9		Netherlands
Trinko Keen	Male	1971	2000 Summer Olympics	Table Tennis	Singles, Men	Olympic		=17		Netherlands
Trinko Keen	Male	1971	2000 Summer Olympics	Table Tennis	Doubles, Men	Olympic	Danny Heister	=9		Netherlands
Trinko Keen	Male	1971	2004 Summer Olympics	Table Tennis	Singles, Men	Olympic		=17		Netherlands
Trinko Keen	Male	1971	2004 Summer Olympics	Table Tennis	Doubles, Men	Olympic	Danny Heister	=9		Netherlands
Mark Koevermans	Male	1968	1992 Summer Olympics	Tennis	Singles, Men	Olympic		=9		Netherlands
Mark Koevermans	Male	1968	1992 Summer Olympics	Tennis	Doubles, Men	Olympic	Paul Haarhuis	=17		Netherlands
Gerard Leembruggen	Male	1897	1924 Summer Olympics	Tennis	Singles, Men	Olympic		=33		Netherlands
Gerard Leembruggen	Male	1897	1924 Summer Olympics	Tennis	Doubles, Men	Olympic	Maas van der Feen	=29		Netherlands
Ron Michels	Male	1965	1996 Summer Olympics	Badminton	Doubles, Mixed	Olympic	Erica van den Heuvel	=9		Netherlands
Ron Michels	Male	1965	1996 Summer Olympics	Badminton	Singles, Men	Olympic		=33		Netherlands
Michiel Schapers	Male	1959	1988 Summer Olympics	Tennis	Singles, Men	Olympic		=5		Netherlands
Jan Siemerink	Male	1970	1992 Summer Olympics	Tennis	Singles, Men	Olympic		=33		Netherlands
Jan Siemerink	Male	1970	1996 Summer Olympics	Tennis	Singles, Men	Olympic		=33		Netherlands
Henk Timmer	Male	1904	1924 Summer Olympics	Tennis	Singles, Men	Olympic		=17		Netherlands
Henk Timmer	Male	1904	1924 Summer Olympics	Tennis	Doubles, Mixed	Olympic	Kea Bouman	3	Bronze	Netherlands
Henk Timmer	Male	1904	1924 Summer Olympics	Tennis	Doubles, Men	Olympic	Christiaan, Jonkheer van Lennep	=29		Netherlands
Maas van der Feen	Male	1888	1924 Summer Olympics	Tennis	Singles, Men	Olympic		=33		Netherlands
Maas van der Feen	Male	1888	1924 Summer Olympics	Tennis	Doubles, Men	Olympic	Gerard Leembruggen	=29		Netherlands
Jeroen van Dijk	Male	1971	1996 Summer Olympics	Badminton	Singles, Men	Olympic		=17		Netherlands
Christiaan, Jonkheer van Lennep	Male	1887	1908 Summer Olympics	Tennis	Singles, Men	Olympic		=26		Netherlands
Christiaan, Jonkheer van Lennep	Male	1887	1908 Summer Olympics	Tennis	Doubles, Men	Olympic	Roelof van Lennep	=7		Netherlands
Christiaan, Jonkheer van Lennep	Male	1887	1924 Summer Olympics	Tennis	Singles, Men	Olympic		=17		Netherlands
Christiaan, Jonkheer van Lennep	Male	1887	1924 Summer Olympics	Tennis	Doubles, Men	Olympic	Henk Timmer	=29		Netherlands
Roelof van Lennep	Male	1876	1908 Summer Olympics	Tennis	Singles, Men	Olympic		=16		Netherlands
Roelof van Lennep	Male	1876	1908 Summer Olympics	Tennis	Doubles, Men	Olympic	Christiaan, Jonkheer van Lennep	=7		Netherlands
Joris van Soerland	Male	1972	1996 Summer Olympics	Badminton	Singles, Men	Olympic		=17		Netherlands
Iyabo Akanmu	Female	1968	1988 Summer Olympics	Table Tennis	Singles, Women	Olympic		=41		Nigeria
Iyabo Akanmu	Female	1968	1988 Summer Olympics	Table Tennis	Doubles, Women	Olympic	Kuburat Owolabi	=13		Nigeria
Bose Kaffo	Female	1972	1992 Summer Olympics	Table Tennis	Singles, Women	Olympic		=33		Nigeria
Bose Kaffo	Female	1972	1992 Summer Olympics	Table Tennis	Doubles, Women	Olympic	Abiola Odumosu	=17		Nigeria
